char1:context,char1:importance,char1:expectation,char2:responsibility,char2:importance,char2:expectation,char2:aware,event:intro,event:progress,char1:attention,char1_name,char2_name,story,response,n,temperature,domain,model,prompt
medium,high,low,help,low,low,aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>
4,0,0,0,0,0,2,0,0,0,5,2,3,1,5,2,0,0,0,1
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,low,low,aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>
5,3,4,5,5,5,4,2,3,1,0,0,0,0,0,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,low,high,aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>
3,0,0,1,1,2,2,0,0,0,1,2,1,1,2,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,low,high,aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","<answer>
4,1,0,2,2,2,3,1,0,0,2,3,2,1,3,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,low,high,aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>
4,0,0,0,0,0,3,0,0,0,5,2,3,1,5,2,0,0,0,1
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,low,high,aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>
5,3,4,5,5,5,4,2,3,1,0,0,0,0,0,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,high,low,aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>
4,2,1,3,3,4,3,2,1,1,1,2,1,0,1,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,high,low,aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","<answer>
4,2,1,3,3,3,3,2,1,1,0,1,1,0,1,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,high,low,aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>
4,0,1,1,1,1,4,2,0,1,4,3,3,2,5,2,0,0,0,1
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,high,low,aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>
5,3,4,5,5,5,5,4,2,2,0,0,0,0,0,0,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,high,high,aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>
4,1,0,2,2,3,4,2,1,0,1,2,2,1,2,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,high,high,aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","<answer>
4,1,1,2,2,3,3,2,1,0,1,2,2,1,2,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,high,high,aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>
4,0,0,0,0,0,3,0,0,0,3,2,2,1,4,2,0,0,0,1
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,high,high,aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>
5,2,4,5,4,5,4,3,2,1,0,0,0,0,0,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,low,low,aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>
4,1,0,1,1,1,3,1,0,0,2,2,2,1,3,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,low,low,aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","Here are my intensity ratings for John's emotions at the end of the story:

<answer>
5,1,0,2,2,2,4,1,0,0,2,3,2,1,3,1,0,0,0,1
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,low,low,aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>
5,0,0,0,0,0,4,0,0,0,5,2,4,1,6,3,0,0,0,2
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,low,low,aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>
6,2,4,5,5,5,5,3,2,1,0,0,0,0,0,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,low,high,aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>
4,0,0,1,1,2,3,0,0,0,2,3,2,1,3,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,low,high,aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","<answer>
5,0,0,2,2,3,4,0,0,0,2,3,2,2,3,2,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,low,high,aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>
5,0,0,0,0,0,3,0,0,0,4,2,3,1,5,2,0,0,0,1
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,low,high,aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>
5,2,4,5,5,5,4,2,3,0,0,0,0,0,0,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,high,low,aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>
4,1,0,2,2,2,3,2,0,0,1,2,2,1,2,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,high,low,aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","<answer>
5,1,1,3,3,3,4,2,1,1,1,3,2,2,2,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,high,low,aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>
4,0,0,0,0,0,3,0,0,0,5,3,4,2,5,2,0,0,0,1
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,high,low,aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>
5,2,4,5,5,5,4,3,2,1,0,0,0,0,0,0,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,high,high,aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>
4,0,0,1,1,1,3,2,0,0,2,3,2,2,3,1,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,high,high,aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","<answer>
4,1,1,2,2,2,3,2,0,0,1,3,2,2,3,2,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,high,high,aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>
5,0,0,0,0,0,4,0,0,0,4,3,3,2,5,2,0,0,0,1
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,high,help,high,high,aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to become deeper as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>
5,2,4,5,5,5,4,3,3,1,0,0,0,0,0,0,0,0,0,0
</answer>",9,1,social1,claude-3-5-sonnet-20240620,base
medium,high,low,help,low,low,not-aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is not aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>
Interest 4,Amusement 1,Pride 0,Joy 2,Pleasure 2,Contentment 3,Love 2,Admiration 1,Relief 0,Compassion 0,Sadness 1,Guilt 1,Regret 1,Shame 0,Disappointment 2,Fear 1,Disgust 0,Contempt 0,Hate 0,Anger 0
</answer>",0,0,social1,claude-3-5-sonnet-20240620,emotion_word
medium,high,low,help,low,low,not-aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is not aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","<answer>
Interest 5,Amusement 2,Pride 1,Joy 3,Pleasure 3,Contentment 4,Love 3,Admiration 2,Relief 1,Compassion 1,Sadness 0,Guilt 1,Regret 0,Shame 0,Disappointment 0,Fear 1,Disgust 0,Contempt 0,Hate 0,Anger 0
</answer>",0,0,social1,claude-3-5-sonnet-20240620,emotion_word
medium,high,low,help,low,low,not-aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is not aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>
Interest 3,Amusement 0,Pride 0,Joy 0,Pleasure 0,Contentment 0,Love 2,Admiration 0,Relief 0,Compassion 0,Sadness 4,Guilt 1,Regret 2,Shame 1,Disappointment 5,Fear 2,Disgust 0,Contempt 0,Hate 0,Anger 1
</answer>",0,0,social1,claude-3-5-sonnet-20240620,emotion_word
medium,high,low,help,low,low,not-aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is not aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>
Interest 5,Amusement 3,Pride 4,Joy 5,Pleasure 5,Contentment 5,Love 4,Admiration 3,Relief 2,Compassion 1,Sadness 0,Guilt 0,Regret 0,Shame 0,Disappointment 0,Fear 0,Disgust 0,Contempt 0,Hate 0,Anger 0
</answer>",0,0,social1,claude-3-5-sonnet-20240620,emotion_word
medium,high,low,help,low,high,not-aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is not aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>
Interest 4,Amusement 1,Pride 0,Joy 2,Pleasure 2,Contentment 3,Love 3,Admiration 1,Relief 0,Compassion 0,Sadness 1,Guilt 2,Regret 1,Shame 1,Disappointment 2,Fear 1,Disgust 0,Contempt 0,Hate 0,Anger 0
</answer>",0,0,social1,claude-3-5-sonnet-20240620,emotion_word
medium,high,low,help,low,high,not-aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is not aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","<answer>
Interest 5,Amusement 1,Pride 1,Joy 2,Pleasure 2,Contentment 3,Love 3,Admiration 1,Relief 1,Compassion 0,Sadness 0,Guilt 1,Regret 0,Shame 0,Disappointment 1,Fear 1,Disgust 0,Contempt 0,Hate 0,Anger 0
</answer>",0,0,social1,claude-3-5-sonnet-20240620,emotion_word
medium,high,low,help,low,high,not-aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is not aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>
Interest 4,Amusement 0,Pride 2,Joy 0,Pleasure 0,Contentment 0,Love 3,Admiration 0,Relief 0,Compassion 0,Sadness 4,Guilt 1,Regret 3,Shame 2,Disappointment 5,Fear 2,Disgust 0,Contempt 0,Hate 0,Anger 1
</answer>",0,0,social1,claude-3-5-sonnet-20240620,emotion_word
medium,high,low,help,low,high,not-aware,begin,finish-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a little about the friendship. Sam expects John to put in a big effort on their friendship and the trip. John is not aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is deeper. John's thoughts are on the friendship.","<answer>
Interest 5,Amusement 2,Pride 4,Joy 5,Pleasure 5,Contentment 5,Love 4,Admiration 3,Relief 2,Compassion 1,Sadness 0,Guilt 0,Regret 0,Shame 0,Disappointment 0,Fear 0,Disgust 0,Contempt 0,Hate 0,Anger 0
</answer>",0,0,social1,claude-3-5-sonnet-20240620,emotion_word
medium,high,low,help,high,low,not-aware,begin,early-below-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is not aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is about the same. John's thoughts are on the friendship.","<answer>
Interest 4,Amusement 1,Pride 0,Joy 2,Pleasure 2,Contentment 3,Love 3,Admiration 2,Relief 0,Compassion 0,Sadness 0,Guilt 1,Regret 1,Shame 0,Disappointment 1,Fear 0,Disgust 0,Contempt 0,Hate 0,Anger 0
</answer>",0,0,social1,claude-3-5-sonnet-20240620,emotion_word
medium,high,low,help,high,low,not-aware,begin,early-above-exp,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is not aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the first day, John checks in with himself and finds that he has put in a little effort to improve their friendship, and he feels that their friendship is a tiny bit better. John's thoughts are on the friendship.","<answer>
Interest 5,Amusement 2,Pride 1,Joy 3,Pleasure 3,Contentment 4,Love 3,Admiration 2,Relief 1,Compassion 1,Sadness 0,Guilt 1,Regret 0,Shame 0,Disappointment 0,Fear 1,Disgust 0,Contempt 0,Hate 0,Anger 0
</answer>",0,0,social1,claude-3-5-sonnet-20240620,emotion_word
medium,high,low,help,high,low,not-aware,begin,finish-not-done,event,john,sam,"John is good friends with Sam and is going on a trip with him. John cares a lot about this friendship and wants it to become better. He expects their friendship to stay about the same as a result of the trip. Sam has made an effort to make time for their friendship. Sam cares a lot about the friendship. Sam expects John to put in a small amount of effort on their friendship and the trip. John is not aware of Sam's thoughts and expectation around their friendship. The trip is three days long. After the trip, John thinks he has done his best to improve the friendship, and he feels that their friendship is not going to improve. John's thoughts are on the friendship.","<answer>
Interest 4,Amusement 0,Pride 0,Joy 0,Pleasure 1,Contentment 0,Love 3,Admiration 2,Relief 0,Compassion 0,Sadness 4,Guilt 2,Regret 3,Shame 1,Disappointment 5,Fear 2,Disgust 0,Contempt 0,Hate 0,Anger 1
</answer>",0,0,social1,claude-3-5-sonnet-20240620,emotion_word
